id,pos,round_id,best,average,name,country_iso2,competition_id,event_id,round_type_id,format_id,wca_id,attempts,best_index,worst_index,regional_single_record,regional_average_record,competition_name,start_date,single_seconds,average_seconds
6990693,2,879177,358,487,Xuanyi Geng (耿暄一),CN,XuzhouNewcomers2025,333,1,a,2023GENG02,"[474, 528, 459, 621, 358]",4,3,,,Xuzhou Newcomers 2025,2025-03-30,3.58,4.87
6990908,2,879178,459,493,Xuanyi Geng (耿暄一),CN,XuzhouNewcomers2025,333,2,a,2023GENG02,"[459, 572, 463, 495, 522]",0,1,,,Xuzhou Newcomers 2025,2025-03-30,4.59,4.93
6991057,2,879179,361,488,Xuanyi Geng (耿暄一),CN,XuzhouNewcomers2025,333,f,a,2023GENG02,"[502, 361, 492, 486, 485]",1,0,,,Xuzhou Newcomers 2025,2025-03-30,3.61,4.88
7004499,3,887711,418,476,Xuanyi Geng (耿暄一),CN,XianCherryBlossom2025,333,1,a,2023GENG02,"[506, 446, 477, 418, 558]",3,4,,,Xi'an Cherry Blossom 2025,2025-04-04,4.18,4.76
7004803,2,887712,444,488,Xuanyi Geng (耿暄一),CN,XianCherryBlossom2025,333,2,a,2023GENG02,"[472, 488, 505, 729, 444]",4,3,,,Xi'an Cherry Blossom 2025,2025-04-04,4.44,4.88
7005011,2,887713,401,465,Xuanyi Geng (耿暄一),CN,XianCherryBlossom2025,333,3,a,2023GENG02,"[416, 617, 401, 492, 486]",2,1,,,Xi'an Cherry Blossom 2025,2025-04-04,4.01,4.65
7005091,2,887714,458,487,Xuanyi Geng (耿暄一),CN,XianCherryBlossom2025,333,f,a,2023GENG02,"[519, 519, 458, 470, 472]",2,1,,,Xi'an Cherry Blossom 2025,2025-04-04,4.58,4.87
7029245,1,888505,391,486,Xuanyi Geng (耿暄一),CN,ShenyangSpring2025,333,1,a,2023GENG02,"[510, 416, 391, 531, 550]",2,4,,,Shenyang Spring 2025,2025-04-13,3.91,4.86
7029426,1,888506,305,442,Xuanyi Geng (耿暄一),CN,ShenyangSpring2025,333,2,a,2023GENG02,"[424, 469, 305, 457, 446]",2,1,WR,,Shenyang Spring 2025,2025-04-13,3.05,4.42
7029507,2,888507,441,509,Xuanyi Geng (耿暄一),CN,ShenyangSpring2025,333,f,a,2023GENG02,"[511, 441, 467, 550, 596]",1,4,,,Shenyang Spring 2025,2025-04-13,4.41,5.09
7055934,1,889054,435,473,Xuanyi Geng (耿暄一),CN,NanchangSpring2025,333,f,a,2023GENG02,"[595, 470, 435, 467, 482]",2,0,,,Nanchang Spring 2025,2025-04-26,4.35,4.73
7055865,2,889053,467,516,Xuanyi Geng (耿暄一),CN,NanchangSpring2025,333,2,a,2023GENG02,"[467, 487, 530, 530, 564]",0,4,,,Nanchang Spring 2025,2025-04-26,4.67,5.16
7055719,1,889052,456,485,Xuanyi Geng (耿暄一),CN,NanchangSpring2025,333,1,a,2023GENG02,"[581, 456, 506, 468, 482]",1,0,,,Nanchang Spring 2025,2025-04-26,4.56,4.85
7132539,2,890935,414,448,Xuanyi Geng (耿暄一),CN,BeijingSummer2025,333,1,a,2023GENG02,"[448, 450, 562, 414, 447]",3,2,,,Beijing Summer 2025,2025-05-17,4.14,4.48
7132809,2,890936,400,484,Xuanyi Geng (耿暄一),CN,BeijingSummer2025,333,2,a,2023GENG02,"[454, 563, 525, 400, 473]",3,1,,,Beijing Summer 2025,2025-05-17,4.0,4.84
7132954,1,890937,402,441,Xuanyi Geng (耿暄一),CN,BeijingSummer2025,333,3,a,2023GENG02,"[402, 567, 440, 459, 423]",0,1,,,Beijing Summer 2025,2025-05-17,4.02,4.41
